FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES,NATUREZA,EDITORA
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,AVALIAÇÃO DE DESEMPENHO NO ACESSO A DADOS UTILIZANDO ÍNDICES MULTIDIMENSIONAIS,2008,Português,ANAIS TECSUL,Pato Branco,2008.0,"['RETZLAFF, M. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,APLICAÇÃO DE MINERAÇÃO DE DADOS COLETADOS DE SUBESTAÇÃO DE ENERGIA ELÉTRICA,2009,Português,ANAIS XIV JPESQ,IJUI,2009.0,"['SCHUCH, R. and', 'PADOIN, E. L. and', 'SAUSEN, P. S. and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Programação em Banco de Dados,2006,Português,ANAIS DO XXI CRICTE,IJUI,2006.0,"['BEAL, Julio Cezar and', 'PADOIN, E. L. and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,DESENVOLVIMENTO DE SOFTWARE COM LINGUAGENS FREE PARA GERENCIAMENTO DE LIGAÇÕES TELEFÔNICAS,2001,Português,ANAIS do VII SIC,Santa Cruz do Sul,2001.0,"['FRANTZ, R. Z. and', 'SAUSEN, P. S. and', 'PREDIGER, Reneo and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Operações Primitivas e Complexas na Evolução de Esquemas em Bancos de Dados Orientados a Objetos,2000,Português,Jornadas Iberoamericanas de Ingenieria de Requisitos y Ambientes de Software: Memorias,Cancun,2000.0,"['ROMA, Adriana Bueno da Silva and', 'GALANTE, R.;Galante, Renata and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Evolução de Esquemas Utilizando Versões em Bancos de Dados Orientados a Objetos,1999,Português,Memorias XXV Conferencia Latinoamericana de Informatic,Assuncion,1999.0,"['GALANTE, R.;Galante, Renata and', 'SANTOS, Clesio Saraiva dos and', 'RUIZ, Duncan Dubugras Alcoba and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Um Modelo de Evolução de Esquemas Conceituais para Bancos de Dados Orientados a Objetos com o Emprego de Versões,1998,Português,Simpósio Brasileiro de Banco de Dados,Maringá,1998.0,"['GALANTE, R.;Galante, Renata and', 'SANTOS, Clesio Saraiva dos and', 'RUIZ, Duncan Dubugras Alcoba and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Operações Primitivas e Complexas para Evolução de Esquemas em BDOO com o emprego de versões,2001,Português,XXVII Conferencia Latinoamericana de Informática,Mérida,2001.0,"['ROMA, Adriana Bueno da Silva and', 'GALANTE, R.;Galante, Renata and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Gerenciamento Temporal de Versões para Evolução de Esquemas em BDOO.,2001,Português,XVI Simpósio Brasileiro de Banco de Dados,Rio de Janeiro,2001.0,"['ROMA, Adriana Bueno da Silva and', 'JANTSCH, Anelise and', 'GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Evolução de Esquemas e Propagação de Mudanças usando o Modelo Temporal de Versões,2002,Português,XXVIII Latin-American Conference on Informatics,Montevideo,2002.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Gerenciamento Dinâmico de Evolução de Esquemas usando o Modelo Temporal de Versões,2002,Português,"I Workshop de teses e dissertações em banco de dados, I WTDBD 2002",Gramado,2002.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Change Management for a Temporal Versioned Object-Oriented Database,2002,Inglês,Proceedings of the Second International Workshop on Evolution and Change in Data Management,Tampere,2002.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Data Modification Language for Full Support of Temporal Schema Versioning,2003,Inglês,XVIII Simpósio Brasileiro de Banco de Dados,Manaus,2003.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and', 'MOREIRA, Álvaro Freitas and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Arquitetura para Biblioteca XML,2002,Português,X Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2002.0,"['MENIN, Diego and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Visualização de Documentos XML,2002,Português,X Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2002.0,"['DELAGUSTINHI, Vinícius André and', 'GALANTE, R.;Galante, Renata and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Implementação de Consultas SQL para Visualização de Dados e Desempenho,2001,Português,IX Encontro de Jovens Pesquisadores da UCS,Caxias do Sul,2001.0,"['SILVA, Glauber Rodriguês da and', 'GALANTE, R.;Galante, Renata and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Change Management for a Temporal Versioned Object-Oriented Database,2003,Inglês,Lecture Notes in Computer Science,Tampere,2003.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,TVL_SE - Temporal and Versioning Language for Schema Evolution in Object-Oriented Databases,2003,Inglês,Lecture Notes in Computer Science,Praga,2003.0,"['GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Dynamic Schema Evolution Management using Version in Temporal Object-Oriented Databases,2002,Inglês,Lecture Notes in Computer Science,Aix en Provence,2002.0,"['GALANTE, R.;Galante, Renata and', 'ROMA, Adriana Bueno da Silva and', 'JANTSCH, Anelise and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,An Ontology-Based Approach for Visual Knowledge: Image Annotation and Interpretation,2004,Inglês,Workshop on Ontologies and their Applications,São Luis,2004.0,"['SILVA, Luís Álvaro Lima da and', 'MASTELLA, Laura Silveira and', 'ABEL, Mara and', 'GALANTE, R.;Galante, Renata and', 'ROS, Luís Fernando de and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Classificação de Restrições de Integridade em Bancos de Dados Temporais de Versões,2004,Português,XIV Simpósio Brasileiro de Banco de Dados,Brasília,2004.0,"['CORDEIRO, Robson Leonardo Ferreira and', 'SANTOS, Clesio Saraiva dos and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Evolução de Documentos XML com tempo e versão,2004,Português,III Workshop de Teses e Dissertações em Banco de Dados,Brasília,2004.0,"['SANTOS, Rodrigo Gasparoni dos and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Extração de Esquemas de Dados de Documentos Semi-Estruturados,2002,Português,XIV Salão de IX Feira Iniciação Científica,Porto Alegre,2002.0,"['MENIN, Diego and', 'FRIGERI, Sandra Rovena and', 'GALANTE, R.;Galante, Renata and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Visualização de Documentos XML,2002,Português,XIV Salão de IX Feira Iniciação Científica,Porto Alegre,2002.0,"['DELAGUSTNHI, Vinícius and', 'GALANTE, R.;Galante, Renata and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,TVM WeB - Uma Interface Visual para o Modelo Temporal de Versões,2004,Português,Sessão de Demos do SBBD 2004,Brasília,2004.0,"['SILVEIRA, Vincent Nelson Kellers da and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Classificação de Restrições de Integridade em Bancos de Dados Temporais de Versões,2004,Português,III Workshop de Teses e Dissertações em Banco de Dados,Brasília,2004.0,"['CORDEIRO, Robson Leonardo Ferreira and', 'SANTOS, Clesio Saraiva dos and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,TVCL - Temporal Versioned Constraint Language,2005,Inglês,XX Simpósio Brasileiro de Banco de Dados,Uberlândia,2005.0,"['CORDEIRO, Robson Leonardo Ferreira and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,"Uma Proposta para Editoração, Indexação e Busca de Documentos Científicos em um Processo de Avaliação Aberta",2005,Português,I Workshop em Bibliotecas Digitais,Uberlândia,2005.0,"['OLIVEIRA, José Palazzo Moreira de and', 'GALANTE, R.;Galante, Renata and', 'MUSA, Daniela Leal and', 'EDELWEISS, Nina and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,A Query Language for a Versioned Object Oriented Database.,2006,Inglês,XXI Simpósio Brasileiro de Banco de Dados,Florianópolis,2006.0,"['MACHADO, Rodrigo and', 'MOREIRA, Álvaro Freitas and', 'GALANTE, R.;Galante, Renata and', 'MORO, Mirella Moura and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Type-safe Versioned Object Query Language (uma versão estendida foi publicada no Journal of Universal Computer Science).,2006,Inglês,IX - Simpósio Brasileiro de Linguagens de Programação,Rio de Janeiro,2006.0,"['MACHADO, Rodrigo and', 'MOREIRA, Álvaro Freitas and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,X-Spread Um mecanismo para propagação da evolução de esquemas para documentos XML,2006,Português,V Workshop de Teses e Dissertações em Bancos de Dados,Florianópolis,2006.0,"['SILVEIRA, Vincent Nelson Kellers da and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,XSDelta: Uma Ferramenta Visual para Comparação de Esquemas XML,2006,Português,Anais da Sessão de Demos do Simpósio Brasileiro de Banco de Dados,Florianópolis,2006.0,"['PERINI, Augusto Belotto and', 'SILVEIRA, Vincent Nelson Kellers da and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,User Profile Interchange in a Service-oriented Architecture,2006,Inglês,Proceedings of International Workshop Data Integration and the Semantic Web,Luxemburgo,2006.0,"['MUSA, Daniela Leal and', 'GALANTE, R.;Galante, Renata and', 'Mariusa Warpechowski and', 'OLIVEIRA, José Palazzo Morira de and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,"Detecting, Managing and Querying Replicas and Versions in a Peer-to-Peer Environment",2007,Inglês,Proceedings of IEEE TCSC Doctoral Symposium,Rio de Janeiro,2007.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Agrupamento e Consulta à Versões de Documentos XML em um Ambiente Peer-To-Peer,2007,Português,Proceedings of XML: Aplicações e Tecnologias Associadas,Lisboa,2007.0,"['SACCOL, Deise de Brum and', 'GIACOMEL, Felipe dos Santos and', 'GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,A deep classification of temporal versioned integrity constraints for designing database application,2007,Inglês,Proceedings of International Conference on Software Engineering and Knowledge Engineering,Boston,2007.0,"['CORDEIRO, Robson Leonardo Ferreira and', 'GALANTE, R.;Galante, Renata and', 'EDELWEISS, Nina and', 'SANTOS, Clesio Saraiva dos and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,CXPath : a query language for conceptual models of integrated XML data,2007,Inglês,Proceedings of International Conference on Software Engineering and Knowledge Engineering,Boston,2007.0,"['FUZITAKI, Claudio Naoto and', 'MOREIRA, Álvaro Freitas and', 'GALANTE, R.;Galante, Renata and', 'HEUSER, Carlos Alberto and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Managing XML versions and replicas in a P2P context,2007,Português,Proceedings of International Conference on Software Engineering and Knowledge Engineering,Boston,2007.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and', 'ZANIOLO, C. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,XML Version Detection,2007,Inglês,Proceedings of ACM Symposium on Document Engineering,Winnipeg,2007.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and', 'ZANIOLO, C. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,"Um mecanismo para identificação, representação e consulta de versões de objetos XML oriundos de bibliotecas digitais",2007,Português,Workshop de Teses e Dissertações em Bancos de DAdos (SBBD),João Pessoa,2007.0,"['BORGES, Eduardo Nunes and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,"Detecting, Managing and Querying XML Replicas and Versions in Peer-to-Peer Environments",2007,Português,Workshop de Teses e Dissertações em Bancos de Dados - WTDBD,João Pessoa,2007.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,. Um mecanismo automático para detectar versões de objetos XML provenientes de bibliotecas digitais,2007,Português,Anais,Gramado,2007.0,"['BORGES, Eduardo Nunes and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Uma Abordagem Efetiva e Eficiente para Deduplicação de Metadados Bibliográficos de Objetos Digitais.,2008,Português,Anais XXIII do Simpósio Brasileiro de Banco de Dados,Campinas,2008.0,"['BORGES, Eduardo Nunes and', 'GALANTE, R.;Galante, Renata and', 'Gonçalves, M. A. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,AXEES: Adapting XML Queries on Evolving Schemas,2008,Português,Anais VII Workshop de Teses e Dissertações em Bancos de Dados,Campinas,2008.0,"['PERINI, Augusto Belotto and', 'GALANTE, R.;Galante, Renata and', 'MORO, Mirella Moura and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Um Mecanismo de Detecção de Versões de Páginas Web para Melhoria do Desempenho do Algoritmo de PageRank,2008,Português,VII Workshop de Teses e Dissertações em Bancos de Dados,Campinas,2008.0,"['SILVA, Glauber Rodriguês da and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Estendendo o MediaWiki para aplicação em um contexto de editoração aberta de artigos,2008,Português,V Sessão de Demos,Campinas,2008.0,"['Cassol, T. S. and', 'Simòes, G. and', 'GALANTE, R.;Galante, Renata and', 'OLIVEIRA, José Palazzo Moreira de and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,P-Canopy uma proposta para blocagem paralela,2009,Português,IX Escola Regional de Alto Desempenho - Arquiteturas Multicore (ERAD),Caxias do Sul,2009.0,"['Bianco, G. D. and', 'GALANTE, R.;Galante, Renata and', 'MORO, Mirella Moura and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Ferramenta para Suporte a Consultas Temporais em SGBDs convencionais,2009,Português,V Escola Regional de Banco de Dados,Ijuí,2009.0,"['Manica, E. and', 'Cervi, C. R. and', 'DORNELES, Carina Friedrich and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Sistemas de Disseminação de Conteúdo Inteligentes,2009,Português,II Seminário sobre Grandes Desafios da Computação no Brasil,Manaus,2009.0,"['MORO, Mirella Moura and', 'GALANTE, R.;Galante, Renata and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Managing application domains in P2P systems,2008,Inglês,The IEEE International Conference on Information Reuse and Integration,Las Vegas,2008.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and', 'Mello, M. R. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,A Metadata Model for Managing and Querying XML Resources iin Peer-to-peer Systems,2008,Inglês,Proceedings of the Twentieth International Conference on Software Engineering &amp; Knowledge Engineering (SEKE'2008),San Francisco,2008.0,"['SACCOL, Deise de Brum and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,An Ontology-Based Approach for Semantic Interoperability in P2P Systems,2008,Inglês,ICEIS 2008 - Proceedings of the Tenth International Conference on Enterprise Information Systems,Barcelona,2008.0,"['SACCOL, Deise de Brum and', 'NOLL, R. P. and', 'EDELWEISS, Nina and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,MD-JPA profile: A model driven language for Java persistence,2009,Inglês,International Conference on Software Engineering and Knowledge Engineering,Boston,2009.0,"['Torres, A. and', 'GALANTE, R.;Galante, Renata and', 'PIMENTA, Marcelo Soares and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,TRICOt: TRIple Content-Based OnTology,2009,Inglês,International Conference on Software Engineering and Knowledge Engineering,Boston,2009.0,"['MORO, Mirella Moura and', 'SACCOL, Deise de Brum and', 'Lóscio, B. F. and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Disseminação de Conteúdo XML Baseada em Ontologias,2009,Português,XXXVI Seminário Integrado de Software e Hardward (SEMISH),Bento Gonçalves,2009.0,"['MORO, Mirella Moura and', 'GALANTE, R.;Galante, Renata and', 'SACCOL, Deise de Brum and', 'Lóscio, B. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,SOUL: A UML profile for model-driven object-relational mapping,2009,Inglês,XXIII Simpósio Brasileiro de Engenharia Software,Fortaleza,2009.0,"['Torres, A. and', 'GALANTE, R.;Galante, Renata and', 'PIMENTA, Marcelo Soares and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,EMap - Uma Interface de Consultas Temporais em SGBDs Relacionais,2009,Português,Anais do XXIV Simpósio Brasileiro de Banco de Dados,Fortaleza,2009.0,"['Manica, E. and', 'Cervi, C. R. and', 'DORNELES, Carina Friedrich and', 'GALANTE, R.;Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Suporte a Consultas Temporais por Palavras-chave em XML,2009,Português,Sessão de Posteres do Simpósio Brasileiro de Banco de Dados,Fortaleza,2009.0,"['Manica, E. and', 'GALANTE, R.;Galante, Renata and']",RESUMO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,A New Approach for Cross-Language Plagiarism Analysis,2010,Inglês,Lecture Notes in Computer Science,Pádua - IT,2010.0,"['Pereira, R. C. and', 'MOREIRA, V. P. and', 'Galante, Renata and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Visualização Interativa de Redes Sociais: um Estudo de Caso em Redes de Colaboração Científica,2011,Português,CLEI 2011 Conference,Porto Alegre,2011.0,"['NASCIMENTO, C. and', 'FREITAS, C. M. D. S. and', 'GALANTE, R. and', 'NEDEL, L. P. and', 'MENA-CHALCO, J. and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Identificando a Reputação de Pesquisadores Usando um Modelo de Perfil Adaptativo,2011,Português,"Anais do Congresso da Sociedade Brasileira de Computação, Seminário Integrado de Software e Hardware",Natal,2011.0,"['Cervi, C. R. and', 'GALANTE, R. and', 'OLIVEIRA, José Palazzo Moreira de and']",COMPLETO,
LATTES,TRAB.EVENTO,3867942762661182,Renata Galante,,Uma Ferramenta Para Análise Quantitativa da Produção Científica de Pesquisadores,2011,Português,Escola Regional de Banco de Dados,Novo Hamburgo,2011.0,"['Gugel, J. and', 'Cervi, C. R. and', 'GALANTE, R. and', 'OLIVEIRA, José Palazzo Moreira de and']",COMPLETO,
